seed,mean_structural_similarity
17,0.5258736098106341
2,0.5258020385706853
18,0.5210322726332876
14,0.5208939459874206
7,0.517328020671394
11,0.5170433785567569
13,0.5166190474054437
0,0.5160416870999356
3,0.515176457326762
12,0.5145935694968266
5,0.5124076185245813
9,0.512109113989052
8,0.5120761662029742
15,0.5107895830625467
16,0.5100303723639744
6,0.5031261809345717
10,0.5001942252586782
4,0.4994916065093808
1,0.4980965885160929
19,0.4977320802838489
