seed,mean_structural_similarity
2,0.5540601873538784
8,0.5524882972521666
14,0.5517080733416123
7,0.5513674533864596
11,0.549296251783756
15,0.5477637416719808
3,0.5466752062763591
10,0.545798875144849
6,0.544894533005053
16,0.5425439556839405
19,0.5401360731475257
12,0.539738108254821
17,0.5395692233000062
0,0.5392335518442724
13,0.5390058646822373
4,0.5376480850842382
18,0.5374809810396193
5,0.5367789584033774
9,0.5358386108004055
1,0.5318467831369043
