seed,mean_structural_similarity
3,0.5211357031000027
7,0.5192696696450309
17,0.5183138147733644
11,0.5148674502725358
13,0.5137090289689263
2,0.5122847755063834
19,0.5119027149991519
8,0.510208686743539
6,0.5090507277239883
4,0.5082782460853554
9,0.5081760886283707
16,0.5076420736337115
10,0.5075386300682684
18,0.5072549785723531
14,0.5064357591096929
5,0.5055054974757073
15,0.5046784622563587
0,0.5022366532054573
1,0.4977544730174666
12,0.49632188866117
