seed,mean_structural_similarity
16,0.8129851564751703
5,0.8120142673274555
8,0.8114079765952957
6,0.8111494486321618
4,0.8102217028040551
15,0.8096869121478415
7,0.8093596778438651
3,0.8091002565117952
13,0.8059770441521299
14,0.8031718175550007
0,0.8006638137624345
11,0.7998333091367568
19,0.7984682593945402
12,0.7909490249716528
2,0.7678462135925105
9,0.7608580552866346
18,0.7282028779760719
1,0.7215571792784501
10,0.7103421782745617
17,0.6746862765163685
