k,seed,c_v,c_npmi,c_umass,topic_diversity,mean_top20_jaccard,mean_cosine_redundancy,mean_js_distance_redundancy,n_topics_0_studies,n_topics_1_study,n_topics_lt3_studies,n_topics_lt5_studies,margin_mean,prop_conf_lt_0.40,prop_conf_0.40_0.60,prop_conf_gt_0.60,model_path
10,3,0.37536522677266004,-0.14227034862534899,-1.803268946820212,0.64,0.06871473847738037,0.34984288960695265,0.6636544961385978,0,0,0,5,0.6815568463306673,0.12121212121212122,0.16666666666666666,0.7121212121212122,models\metadata\k10_seed03.model
10,4,0.3974599262078623,-0.14888047977991742,-1.7631512287032258,0.66,0.06216511479669375,0.33271317813131546,0.6697343259086904,0,1,1,4,0.6478634365376186,0.030303030303030304,0.24242424242424243,0.7272727272727273,models\metadata\k10_seed04.model
10,5,0.3940716692821006,-0.15376720870546906,-1.7673622809031044,0.665,0.06285635367162716,0.3186309943596522,0.680774632553998,0,0,1,2,0.6255186179496377,0.09090909090909091,0.22727272727272727,0.6818181818181818,models\metadata\k10_seed05.model
10,6,0.3901932460592972,-0.1362056694372432,-1.9696718308944257,0.67,0.056116361173120716,0.31204885906643337,0.6868902033705429,0,0,0,4,0.670354735088095,0.09090909090909091,0.16666666666666666,0.7424242424242424,models\metadata\k10_seed06.model
10,7,0.3819221317011449,-0.15055033980871646,-1.593824768377793,0.655,0.06765610233102494,0.3250531435012817,0.6710171433426536,0,0,2,3,0.6847822235785398,0.030303030303030304,0.18181818181818182,0.7878787878787878,models\metadata\k10_seed07.model
10,8,0.41156920453241985,-0.13453176850415646,-1.5533800823381154,0.67,0.06217113585534637,0.25295944263537723,0.6941988170024822,0,2,3,4,0.6594013711752323,0.030303030303030304,0.21212121212121213,0.7575757575757576,models\metadata\k10_seed08.model
10,9,0.35380289827523376,-0.1753265530586916,-2.3384825629577333,0.665,0.05986437565384933,0.3689664297633701,0.6258163011122199,1,1,2,2,0.6277990164197201,0.030303030303030304,0.2878787878787879,0.6818181818181818,models\metadata\k10_seed09.model
10,10,0.4153111572192384,-0.16074065132217225,-2.197507748650512,0.67,0.05703361080038067,0.36397853394349416,0.6366405308085759,1,0,3,4,0.685684672217769,0.030303030303030304,0.18181818181818182,0.7878787878787878,models\metadata\k10_seed10.model
10,11,0.35945076006780186,-0.15382220329601637,-1.6234692501293495,0.665,0.06950587652342038,0.34347666601339977,0.6611638425755672,0,1,3,5,0.7105901658859776,0.030303030303030304,0.16666666666666666,0.803030303030303,models\metadata\k10_seed11.model
10,12,0.357279430714332,-0.16994580113973334,-1.916373563338635,0.645,0.06209075290602639,0.3544873346885045,0.6646960323048585,0,1,1,3,0.6577688549739171,0.07575757575757576,0.21212121212121213,0.7121212121212122,models\metadata\k10_seed12.model
10,13,0.3965011403311168,-0.16262899494336094,-2.265730404064988,0.665,0.06373966704204065,0.3954838315645854,0.6239463857740624,1,0,1,2,0.6756732996210221,0.015151515151515152,0.19696969696969696,0.7878787878787878,models\metadata\k10_seed13.model
10,14,0.3644720607593005,-0.13249731345979893,-1.7803477102071734,0.61,0.08087720260062882,0.3718371007177565,0.6584735980194102,0,0,2,3,0.7493413519245443,0.015151515151515152,0.18181818181818182,0.803030303030303,models\metadata\k10_seed14.model
10,15,0.37117426632833694,-0.1336292333315934,-1.6680771991915404,0.665,0.058965128727770634,0.3210506417685085,0.6772574284753217,0,1,1,4,0.6734661442324343,0.06060606060606061,0.18181818181818182,0.7575757575757576,models\metadata\k10_seed15.model
10,16,0.4218585824213309,-0.1325114740101482,-1.7517591657897325,0.625,0.0717185520075097,0.3482957429356045,0.6609170851920407,0,0,1,5,0.6665372277300665,0.07575757575757576,0.13636363636363635,0.7878787878787878,models\metadata\k10_seed16.model
10,17,0.35375124253310686,-0.15256596791788835,-1.5157839627318808,0.63,0.06868489283349964,0.317973463733991,0.6587850327217469,0,1,2,5,0.7210909697374573,0.0,0.24242424242424243,0.7575757575757576,models\metadata\k10_seed17.model
10,18,0.40867143292633407,-0.1441684541260089,-1.6892878640063422,0.665,0.060518123676018415,0.32949521707163915,0.6796615812992607,0,0,1,4,0.5815707979271049,0.10606060606060606,0.22727272727272727,0.6666666666666666,models\metadata\k10_seed18.model
