,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.6364673480199088,0.6734361683370864,0.6339477360159571,0.6489611067563411,0.6528693010646516,0.6871946703919727,0.6229804817874806,0.6442145830561609,0.5438815394582286,0.646860640399694,0.6470531769372196,0.6732944492041012,0.6428807191147027,0.6356275595913023,0.5673260912490308,0.6423998044462648,0.6444611239112545,0.5938854669370158,0.6437925206451838
1,0.6364673480199088,0.0,0.6446116041771172,0.6370937341438593,0.6611543328991409,0.6602427160141362,0.6703662352775014,0.5811421735203097,0.6825523722500059,0.5607853837208876,0.6133851733262439,0.6444195946924067,0.6443080963306544,0.6302387559531147,0.6398733140243177,0.6021059700242342,0.652000342249085,0.6223008032941484,0.5917483050620745,0.6699030525943878
2,0.6734361683370864,0.6446116041771172,0.0,0.6349130468855255,0.6602639755701839,0.6165523176421958,0.660053131188788,0.6119461987591011,0.6579606689250027,0.5724403381711995,0.6242404876532308,0.6495992473985621,0.6586147545766704,0.6631467361329304,0.6517748453317953,0.5590904884175042,0.6474070782423531,0.6266435906904034,0.5737279957881729,0.6679175441523431
3,0.6339477360159571,0.6370937341438593,0.6349130468855255,0.0,0.6490068751949549,0.6484618219394671,0.6503923567309661,0.5930985198178023,0.6465906846963381,0.5695187364393732,0.6196079371066141,0.6102478575244492,0.6273348427752814,0.6459124024273141,0.6263176158999965,0.6078385277083123,0.6492897117429884,0.6081555401413471,0.5646978715127747,0.6692095902287668
4,0.6489611067563411,0.6611543328991409,0.6602639755701839,0.6490068751949549,0.0,0.6538542956134226,0.6865373594133579,0.6069100423891479,0.6422409417479409,0.5553910453633275,0.6428353051116621,0.6335758475323903,0.7101137419067074,0.641043069293071,0.6148467589348904,0.5825046193794661,0.6420956848221896,0.6443232747429074,0.5566787508982973,0.6422873221591493
5,0.6528693010646516,0.6602427160141362,0.6165523176421958,0.6484618219394671,0.6538542956134226,0.0,0.6817448736204886,0.5880510460896391,0.6627386019835839,0.5766547082105673,0.6368215475946835,0.5975175538469153,0.6722474144555457,0.6273085307655759,0.613016355543568,0.5959472855429171,0.639972119691337,0.623158678532025,0.5543035848874588,0.6533357044251727
6,0.6871946703919727,0.6703662352775014,0.660053131188788,0.6503923567309661,0.6865373594133579,0.6817448736204886,0.0,0.6140883537283879,0.7177773614468455,0.589918476919119,0.6770475192271082,0.6475899116290362,0.6927634027625953,0.6678120000470502,0.647661263045545,0.5806149209885342,0.6655080561841823,0.6167621149079447,0.5592520783576188,0.6788040323845674
7,0.6229804817874806,0.5811421735203097,0.6119461987591011,0.5930985198178023,0.6069100423891479,0.5880510460896391,0.6140883537283879,0.0,0.5877797731398609,0.5619652722112274,0.6153796152379383,0.6083283981240465,0.6065319684495859,0.652539257515001,0.6249450873589149,0.5662151847931993,0.636609059529601,0.6083178727518398,0.5736727135970785,0.6338516111071263
8,0.6442145830561609,0.6825523722500059,0.6579606689250027,0.6465906846963381,0.6422409417479409,0.6627386019835839,0.7177773614468455,0.5877797731398609,0.0,0.5853944504615205,0.6440274211159223,0.617486396585708,0.6673559619670186,0.6508783637038926,0.6548177837791012,0.5843060915133075,0.6457125792694954,0.6142038624049218,0.5870134532229783,0.6654310829204968
9,0.5438815394582286,0.5607853837208876,0.5724403381711995,0.5695187364393732,0.5553910453633275,0.5766547082105673,0.589918476919119,0.5619652722112274,0.5853944504615205,0.0,0.6068464744264475,0.5474242482697689,0.5575866751134475,0.5736134316362849,0.5715816056353816,0.5919145406146201,0.5588739396238959,0.5503263844910249,0.5475862638360759,0.572788424719385
10,0.646860640399694,0.6133851733262439,0.6242404876532308,0.6196079371066141,0.6428353051116621,0.6368215475946835,0.6770475192271082,0.6153796152379383,0.6440274211159223,0.6068464744264475,0.0,0.6039673924225164,0.6447961070342995,0.6199425674039674,0.6331791907493256,0.5810518265554894,0.6321209433028848,0.6149272595482118,0.5530459465549914,0.6553189868486916
11,0.6470531769372196,0.6444195946924067,0.6495992473985621,0.6102478575244492,0.6335758475323903,0.5975175538469153,0.6475899116290362,0.6083283981240465,0.617486396585708,0.5474242482697689,0.6039673924225164,0.0,0.6146135964458775,0.6425244372205233,0.6089196522599615,0.5900143534883827,0.6529917410147994,0.603478315652413,0.5796690728060853,0.6382212082621583
12,0.6732944492041012,0.6443080963306544,0.6586147545766704,0.6273348427752814,0.7101137419067074,0.6722474144555457,0.6927634027625953,0.6065319684495859,0.6673559619670186,0.5575866751134475,0.6447961070342995,0.6146135964458775,0.0,0.6354833263778155,0.6379822017160672,0.5888453898208759,0.6408763478772493,0.6243122292703076,0.5638917636127861,0.6689506968731128
13,0.6428807191147027,0.6302387559531147,0.6631467361329304,0.6459124024273141,0.641043069293071,0.6273085307655759,0.6678120000470502,0.652539257515001,0.6508783637038926,0.5736134316362849,0.6199425674039674,0.6425244372205233,0.6354833263778155,0.0,0.6470134093327847,0.5977499463695389,0.6494465542701346,0.6059965325423999,0.5807049023497803,0.6887253761961125
14,0.6356275595913023,0.6398733140243177,0.6517748453317953,0.6263176158999965,0.6148467589348904,0.613016355543568,0.647661263045545,0.6249450873589149,0.6548177837791012,0.5715816056353816,0.6331791907493256,0.6089196522599615,0.6379822017160672,0.6470134093327847,0.0,0.5804315127408578,0.6566788210861034,0.6037647751253539,0.5916414532039038,0.6719457126117037
15,0.5673260912490308,0.6021059700242342,0.5590904884175042,0.6078385277083123,0.5825046193794661,0.5959472855429171,0.5806149209885342,0.5662151847931993,0.5843060915133075,0.5919145406146201,0.5810518265554894,0.5900143534883827,0.5888453898208759,0.5977499463695389,0.5804315127408578,0.0,0.5753152141559345,0.5719269721918796,0.5441578298348972,0.6319674945040327
16,0.6423998044462648,0.652000342249085,0.6474070782423531,0.6492897117429884,0.6420956848221896,0.639972119691337,0.6655080561841823,0.636609059529601,0.6457125792694954,0.5588739396238959,0.6321209433028848,0.6529917410147994,0.6408763478772493,0.6494465542701346,0.6566788210861034,0.5753152141559345,0.0,0.6041839432354015,0.5509689655922967,0.6594389506123007
17,0.6444611239112545,0.6223008032941484,0.6266435906904034,0.6081555401413471,0.6443232747429074,0.623158678532025,0.6167621149079447,0.6083178727518398,0.6142038624049218,0.5503263844910249,0.6149272595482118,0.603478315652413,0.6243122292703076,0.6059965325423999,0.6037647751253539,0.5719269721918796,0.6041839432354015,0.0,0.567625127442043,0.6206739188790934
18,0.5938854669370158,0.5917483050620745,0.5737279957881729,0.5646978715127747,0.5566787508982973,0.5543035848874588,0.5592520783576188,0.5736727135970785,0.5870134532229783,0.5475862638360759,0.5530459465549914,0.5796690728060853,0.5638917636127861,0.5807049023497803,0.5916414532039038,0.5441578298348972,0.5509689655922967,0.567625127442043,0.0,0.5954091471927254
19,0.6437925206451838,0.6699030525943878,0.6679175441523431,0.6692095902287668,0.6422873221591493,0.6533357044251727,0.6788040323845674,0.6338516111071263,0.6654310829204968,0.572788424719385,0.6553189868486916,0.6382212082621583,0.6689506968731128,0.6887253761961125,0.6719457126117037,0.6319674945040327,0.6594389506123007,0.6206739188790934,0.5954091471927254,0.0
